company_fullname,tweet_text,favorite_count,created_at,hashtags,tweet_id,lang,urls,user_followers,user_screen_name,crawling_time
DESTINI,"RT @KglLaura: Due destini 
del medesimo avvio
bramando l'istante
 indefinito d'una strada
da un lungo stelo
la stessa vicenda 
a passo ritr…",0,Wed Mar 27 20:42:55 +0000 2019,,1111005700359159808,it,,15452,mirianagrassi1,2019-03-31|21:02
DESTINI,"RT @KglLaura: Due destini 
del medesimo avvio
bramando l'istante
 indefinito d'una strada
da un lungo stelo
la stessa vicenda 
a passo ritr…",0,Wed Mar 27 20:40:50 +0000 2019,,1111005176318578688,it,,4959,GPeruz,2019-03-31|21:02
DESTINI,RT @PuMpUmLA: IF YOU MISSED @PuMpUmLA CARIBBEAN LADIES NIGHT LAST TUESDAY  NIGHT station1640 Host DESTINI (Aka destini.greatness) Official…,0,Wed Mar 27 20:39:25 +0000 2019,,1111004822516305920,en,,514,BIGGASWORLD,2019-03-31|21:02
DRB-HICOM,DRB-Hicom chairman personally hands over keys to the X70 to Lee Hishammuddin Allen &amp; Gledhill.,0,Wed Mar 27 12:04:52 +0000 2019,,1110875328757399553,en,,562,Eyda40382969,2019-03-31|21:08
DRB-HICOM,DRB-Hicom chairman personally hands over keys to the X70 to Lee Hishammuddin Allen &amp; Gledhill.  https://t.co/bIGQ7yNgN4,1,Wed Mar 27 12:03:06 +0000 2019,,1110874887856373760,en,https://www.freemalaysiatoday.com/category/nation/2019/03/27/law-firm-purchases-protons-8500th-suv/,70011,fmtoday,2019-03-31|21:08
DRB-HICOM,"Welcoming our new International Student, Mr. Abdisamed Hasan Mohamed from Somalia to DRB-HICOM University! 

We hope Mr. Abdisamed will have a amazing experience studying at our university!
#drbhicomuniversity https://t.co/MU7p8NuVIr",0,Wed Mar 27 06:52:04 +0000 2019,drbhicomuniversity,1110796611670597632,en,,491,DHU_OFFICIAL,2019-03-31|21:08
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 23:59:55 +0000 2019,,1111055280568098816,in,,622,metrotipu,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 23:58:57 +0000 2019,,1111055036912566272,in,,998,yusroyusvian,2019-03-31|21:14
EDARAN,"Yang mau outbond, abis shubuhan, mandi, maem, maunya langsung berangkat

Padahal baru jam 5.20 😀

Iya ada edaran jam 6 harap berkumpul di sekolah karena outbond di agrowisata amanah karanganyar
Kurang lebih se jam... https://t.co/MCOFQzWNEW",0,Wed Mar 27 23:46:37 +0000 2019,,1111051929805684736,in,https://www.facebook.com/1169056185/posts/10216257381045060/,1144,umifaizah,2019-03-31|21:14
EDARAN,"#Pengumuman
#GNGMM

PENGUMUMAN TERGEMPAR !!!
JAM 7.00 PAGI 28 MAC 2019

DENGAN INI SAYA MENGUMUMKAN BAHAWA EDARAN ATAU PEMBERITAHUAN DI ATAS ADALAH FITNAH DAN PALSU !!!

BERIKUT ANTARA FITNAH YANG BEREDAR DI... https://t.co/SkAwokRpnu",0,Wed Mar 27 23:34:28 +0000 2019,"Pengumuman,GNGMM",1111048872607080448,in,https://www.facebook.com/271127113256885/posts/834906976878893/,253,BahaTahir,2019-03-31|21:14
EDARAN,"RT @TinsAngel25: Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UM…",0,Wed Mar 27 23:13:23 +0000 2019,,1111043568859176960,in,,269,TinsAngel25,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 23:10:50 +0000 2019,,1111042925889150976,in,,168,wa_azid,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/pUgvFizvw5

#RabuKitaBersatu",0,Wed Mar 27 22:28:00 +0000 2019,RabuKitaBersatu,1111032146297323520,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,269,TinsAngel25,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 22:03:22 +0000 2019,,1111025946289541120,in,,360,AhmadBi76989398,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 21:59:24 +0000 2019,,1111024948238180353,in,,3490,Nana85142222,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/O3xVQziqBP

#RabuKitaBersatu",0,Wed Mar 27 21:54:00 +0000 2019,RabuKitaBersatu,1111023589984256001,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,203,KaelKristian,2019-03-31|21:14
EDARAN,"#RabuKitaBersatu
Secara sah dan menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/Uzm7ufh6HZ",0,Wed Mar 27 21:48:00 +0000 2019,RabuKitaBersatu,1111022080248680449,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,414,FadillahJ5,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/bSgGmloIXj

#RabuKitaBersatu",0,Wed Mar 27 21:44:00 +0000 2019,RabuKitaBersatu,1111021072986468352,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,1339,berlian_rizkia,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/ZDqFpmJPsL
@Namasayasinura1
#RabuKitaBersatu",0,Wed Mar 27 21:38:00 +0000 2019,RabuKitaBersatu,1111019563804696577,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,307,Febiola87,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era @jokowi
#RabuKitaBersatu 

https://t.co/ClHB4Fe2cf",0,Wed Mar 27 21:34:00 +0000 2019,RabuKitaBersatu,1111018556563439617,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,267,maharani_sitha,2019-03-31|21:14
EDARAN,"#RabuKitaBersatu Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/Sjdh1rYxOf",0,Wed Mar 27 21:23:01 +0000 2019,RabuKitaBersatu,1111015793280475136,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,264,FedoraMurdock,2019-03-31|21:14
EDARAN,"#RabuKitaBersatu
Secara sah dan menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/z1U97sZaM5",0,Wed Mar 27 21:03:00 +0000 2019,RabuKitaBersatu,1111010755640467458,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,1335,DiniKurnia23,2019-03-31|21:14
EDARAN,"For your info…Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/SAwa6gHLwG

#RabuKitaBersatu",0,Wed Mar 27 20:57:00 +0000 2019,RabuKitaBersatu,1111009245863034881,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,1027,nabila10011,2019-03-31|21:14
EDARAN,"#RabuKitaBersatu
Secara sah dan menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/Ba8DlOWk17",0,Wed Mar 27 20:53:00 +0000 2019,RabuKitaBersatu,1111008240790167553,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,63,Septianimaya21,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 20:46:47 +0000 2019,,1111006674423144448,in,,2228,ElanGusma,2019-03-31|21:14
EDARAN,"RT @JakPurwodadi12: Assalamualaikum wr wb.
dengan adanya edaran vidio yang tidak manusiawi tersebut kami Jakmania Purwodadi-Grobogan Sub ko…",0,Wed Mar 27 20:40:16 +0000 2019,,1111005033657593856,in,,447,PembajakBogor12,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/Pf7NxYERMi

#RabuKitaBersatu",0,Wed Mar 27 20:40:00 +0000 2019,RabuKitaBersatu,1111004966825553920,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,98,JailaniKemal,2019-03-31|21:14
EDARAN,"RT @Danke245: #RabuKitaBersatu Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginil…",0,Wed Mar 27 20:32:32 +0000 2019,RabuKitaBersatu,1111003090457493504,in,,370,ekasudib,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 20:28:12 +0000 2019,,1111001998189445120,in,,283,Dukun081,2019-03-31|21:14
EDARAN,"#RabuKitaBersatu Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/Ekg74jSScM",1,Wed Mar 27 20:28:00 +0000 2019,RabuKitaBersatu,1111001947434295296,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,767,Danke245,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/83zX56WTh4

#RabuKitaBersatu",0,Wed Mar 27 20:21:00 +0000 2019,RabuKitaBersatu,1111000186078314496,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,466,Sandra72997149,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/0SZvCnCnCn

#RabuKitaBersatu",0,Wed Mar 27 20:05:00 +0000 2019,RabuKitaBersatu,1110996160259477506,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,370,jesikarina1,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/9JNGZZ61T2

#RabuKitaBersatu",0,Wed Mar 27 20:03:00 +0000 2019,RabuKitaBersatu,1110995655785234432,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,678,DanilaRyd,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/Gukx7hNAyr

#RabuKitaBersatu",0,Wed Mar 27 20:02:00 +0000 2019,RabuKitaBersatu,1110995404005359616,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,195,biarbyur,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 19:43:07 +0000 2019,SobatEH,1110990654597816320,in,,360,shiro35_,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/iGh04HYH7N

#RabuKitaBersatu",0,Wed Mar 27 19:37:00 +0000 2019,RabuKitaBersatu,1110989112368988161,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,370,ekasudib,2019-03-31|21:14
EDARAN,"Menurut surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018, beginilah kenaikan UMP di era Jokowi
https://t.co/1v1WfbeuPH

#RabuKitaBersatu",0,Wed Mar 27 19:35:00 +0000 2019,RabuKitaBersatu,1110988609585324032,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,57,papahdrake,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 18:48:36 +0000 2019,,1110976934123462656,in,,306,JaenudinNaciroo,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @Puspen_TNI
Cc @tni_ad @_TNIAL_ @_TNIAU
@TjahjantoHadi

Mohon Diterbitkan Surat Telegram Edaran Panglima TNI Terkait…",0,Wed Mar 27 17:55:26 +0000 2019,,1110963554046246912,in,,289,R_0ne_R1,2019-03-31|21:14
EDARAN,RT @athagunawan: Poin 5 Surat Edaran ini mencerminkan keputusan petahana dan abuse of power petahan. Pemilu ini wasit sudah jadi pemain. Ka…,0,Wed Mar 27 17:30:01 +0000 2019,,1110957155635486720,in,,11437,hazpohan,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 17:07:21 +0000 2019,,1110951454255153152,in,,276,KusnantoGSucces,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:51:35 +0000 2019,,1110947484191195137,in,,224,ndmendez13,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:51:30 +0000 2019,,1110947465480462336,in,,1111,Juli_Suryawan,2019-03-31|21:14
EDARAN,"Katanya ASN harus netral, gak boleh mempengaruhi orang lain untuk berpihak pada salah satu calon... 

Lah surat edaran ini apa namanya?? 
Mengarahkan langsung para ASN tuk mendukung 01. 

Licik, busuk !!!!

#IndonesiaCallsCarterCentre @CarterCenter 
#PrabowoTheNextLeader https://t.co/V208r0evMT",3,Wed Mar 27 16:49:35 +0000 2019,"IndonesiaCallsCarterCentre,PrabowoTheNextLeader",1110946983798202375,in,,7,pahlev18,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:47:40 +0000 2019,,1110946499196641281,in,,2590,Umara7557,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:34:40 +0000 2019,,1110943227643781121,in,,80,awitsilutahK,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:34:10 +0000 2019,,1110943102053707777,in,,3515,duta_kurniawan,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:04:30 +0000 2019,,1110935634330320896,in,,1420,Mahayataw,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 16:03:50 +0000 2019,,1110935468311343105,in,,497,Warooook,2019-03-31|21:14
EDARAN,"RT @jo_kodokk: @Dahnilanzar Intiny edaran tito pemanis doank
Instruksi lapangan tetap menangkan jaekibul,gitu kan min @DivHumas_Polri ?

@f…",0,Wed Mar 27 16:00:46 +0000 2019,,1110934694541946881,in,,3250,jo_kodokk,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 15:58:35 +0000 2019,,1110934149131460608,in,,458,pulungan_pendi,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 15:56:46 +0000 2019,,1110933688806567936,in,,105,t_suryaputra,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 15:52:41 +0000 2019,SobatEH,1110932661797707776,in,,450,Ervan_Muktamar,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 15:47:39 +0000 2019,SobatEH,1110931393842835456,in,,374,TheRings,2019-03-31|21:14
EDARAN,"RT @Fokus242: Ketua PP Muhammadiyah Haedar Nasir 
Dikutip dari surat edaran  PP Muhammadiyah lewat maklumat bernomor 01/MLM/I.0/E/2019 
Ber…",0,Wed Mar 27 15:29:57 +0000 2019,,1110926939663941635,in,,2878,KakBanna,2019-03-31|21:14
EDARAN,"Poin 5 Surat Edaran ini mencerminkan keputusan petahana dan abuse of power petahan. Pemilu ini wasit sudah jadi pemain. Kampungan!

#IndonesiaCallsCarterCenter
#Pemilih02JanganTakutKeTPS

@Fahrihamzah @rockygerung @sandiuno @prabowo @saididu @sudirmansaid https://t.co/BHAYihfkeI",4,Wed Mar 27 15:27:37 +0000 2019,"IndonesiaCallsCarterCenter,Pemilih02JanganTakutKeTPS",1110926355183468544,in,,734,athagunawan,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 15:16:14 +0000 2019,SobatEH,1110923491077836800,in,,1068,tentryfuji,2019-03-31|21:14
EDARAN,"@GreenBlackCyber @harysantana @prabowo @sandiuno @Dahnilanzar @marierteman @fadlizon @Fahrihamzah @AkunTofa Lihat Tweet @GreenBlackCyber: https://t.co/0rgysjujc1

Ya benar itu, mrka ada alatny.! yg punya alat tersebut sharusny hanya internal si anu² /wilayah pasti punya alat itu.! (takut kena delik) org umum gk bklan punya alat itu. yg pasti edaran itu serius &amp; benar.! Be Care Full😊",0,Wed Mar 27 15:09:44 +0000 2019,,1110921855274123264,in,https://twitter.com/GreenBlackCyber/status/1110911189125464064?s=09,169,mikodoank88,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 15:08:14 +0000 2019,SobatEH,1110921475907678209,in,,616,nurmaldew,2019-03-31|21:14
EDARAN,"(UMP) 2019 sebesar 8,03%. Hal itu tertuang dalam surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018. Semoga dengan kenaikan upah para tenaga kerja semakin sejahtera.
#RabuKitaBersatu",0,Wed Mar 27 15:08:00 +0000 2019,RabuKitaBersatu,1110921416432480256,in,,679,susahbangetdeh,2019-03-31|21:14
EDARAN,"(UMP) 2019 sebesar 8,03%. Hal itu tertuang dalam surat edaran (SE) tertanggal 15 Oktober 2018, dengan Nomor B.240/M.NAKER/PHI9SK-UPAH/X/2018. Semoga dengan kenaikan upah para tenaga kerja semakin sejahtera.
#RabuKitaBersatu
https://t.co/nWvkdk3MLE",0,Wed Mar 27 15:07:00 +0000 2019,RabuKitaBersatu,1110921164660961280,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,48,kenzo20152,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 15:06:23 +0000 2019,SobatEH,1110921012151877632,in,,983,aqillasr97_,2019-03-31|21:14
EDARAN,"Kementerian Ketenagakerjaan  suda menetapkan UMP 2019 sebesar 8,03%.itu tertuang dalam surat edaran (SE) tertanggal 15 Oktober 2018, dengan No B.240/M.NAKER/PHI9SK-UPAH/X/2018. Semoga dg kenaikan upah para tenaga kerja semakin sejahtera.
#RabuKitaBersatu
https://t.co/U7MGh6MNjt",2,Wed Mar 27 15:06:00 +0000 2019,RabuKitaBersatu,1110920914215071744,in,https://finance.detik.com/infografis/d-4259978/kenaikan-upah-di-era-jokowi,251,rembooo45,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @Puspen_TNI
Cc @tni_ad @_TNIAL_ @_TNIAU
@TjahjantoHadi

Mohon Diterbitkan Surat Telegram Edaran Panglima TNI Terkait…",0,Wed Mar 27 15:05:40 +0000 2019,,1110920830102335488,in,,54,anakendeso,2019-03-31|21:14
EDARAN,"RT @EHbdg: H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan…",0,Wed Mar 27 15:02:02 +0000 2019,SobatEH,1110919916083830784,in,,5,Rypram15,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 14:45:33 +0000 2019,,1110915769204772865,in,,46,apri_yo,2019-03-31|21:14
EDARAN,"H-3 Goes To Earth Hour 2019

Halo #SobatEH 👋
Gubernur Jawa Barat Bapak Ridwan Kamil @ridwankamil membuat Surat Edaran Peringatan Earth Hour 2019! 

#IniAksiKu #Connect2Earth #BandungPoek #JabarJuara #JabarNgabret https://t.co/Ehn7dUTqEs",10,Wed Mar 27 14:45:15 +0000 2019,"SobatEH,IniAksiKu,Connect2Earth,BandungPoek,JabarJuara,JabarNgabret",1110915690523840512,in,,7523,EHbdg,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 14:45:11 +0000 2019,,1110915673926959106,in,,188,xenorate,2019-03-31|21:14
EDARAN,"Sekolahku banyak banget php nya.
Mulai dari katanya yg engga ada UTS jadi ada UTS dadakan,

Di surat edaran libur UNBK, terus beberapa hari kemudian nggak jadi libur, surat edaran ditarik 

😠bodo amat aku ngamok..😡",1,Wed Mar 27 14:27:46 +0000 2019,,1110911292359868416,in,,414,wkthwk,2019-03-31|21:14
EDARAN,"@tamrintomagola @satriohendri @jokowi Justu kubu 02 yg pertama menyerukan agar memakai baju Putih,,
Baca deh banyak ko surat edaran Resmi dari BPN,",0,Wed Mar 27 14:27:43 +0000 2019,,1110911278376091648,in,,147,BibanHazard,2019-03-31|21:14
EDARAN,"RT @PrincessFrance: Yung matatanda at may edaran pa talaga ang nagtatanggol, at nag-i-encourage sa habitual na pagmumura ng mga kabataan ng…",0,Wed Mar 27 14:04:52 +0000 2019,,1110905527880421377,tl,,329,inna_basilio,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 14:04:07 +0000 2019,,1110905340093042688,in,,272,apuyman1,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 14:03:25 +0000 2019,,1110905165807116289,in,,145,AlfatihIm,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 14:01:40 +0000 2019,,1110904723555508224,in,,46,Eka1008,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @bawaslu_RI @KPU_ID 

Mohon diinvestigasi, apa benar ada surat edaran seperti ini dari Tim Kampanye Petahana provins…",0,Wed Mar 27 14:00:19 +0000 2019,,1110904386425782272,in,,17,MBird59037977,2019-03-31|21:14
EDARAN,"RT @RajaPurwa: Kpd yth @Puspen_TNI
Cc @tni_ad @_TNIAL_ @_TNIAU
@TjahjantoHadi

Mohon Diterbitkan Surat Telegram Edaran Panglima TNI Terkait…",0,Wed Mar 27 14:00:09 +0000 2019,,1110904342305898496,in,,91,AaFawzy2,2019-03-31|21:14
EDARAN,RT @PPM1955: [EDARAN SEGERA!] PEMINDAHAN LOKASI MESYUARAT AGUNG TAHUNAN (MAT) PERSATUAN PUSTAKAWAN MALAYSIA (PPM) 2018/2019 https://t.co/ax…,0,Wed Mar 27 13:55:28 +0000 2019,,1110903162221715458,in,,1662,jkrkualapilah,2019-03-31|21:14
